show_id,type,title,director,cast,country,language,date_added,release_year,rating,duration,runtime_minutes,listed_in,imdb_score,popularity_score,netflix_original,description
n01689,TV Show,Mystery of Secret 1689,Álex Pina,"Millie Bobby Brown, Kiara Advani, Jenna Ortega",United Kingdom,English,01-06-2019,2019,PG,4 Seasons,,"Sports, Drama",7.5,100,FALSE,"Mystery of Secret 1689 is a tv show in the Sports, Drama category from United Kingdom."
n01690,Movie,Project of Island 1690,Zoya Akhtar,"Claire Foy, Anya Taylor-Joy, Úrsula Corberó",Spain,Spanish,17-10-2020,2006,R,100 min,100,"Thriller, Action, Fantasy",6.9,75,TRUE,"Project of Island 1690 is a movie in the Thriller, Action, Fantasy category from Spain."
n01691,Movie,Game of Secret 1691,Hwang Dong-hyuk,"Anya Taylor-Joy, Florence Pugh, Lee Jung-jae",United States,Spanish,12-01-2021,2002,PG-13,96 min,96,"Sports, Documentary, Thriller",8.1,72,TRUE,"Game of Secret 1691 is a movie in the Sports, Documentary, Thriller category from United States."
n01692,Movie,Road of House 1692,Alfonso Cuarón,"Alia Bhatt, Chris Hemsworth, Kriti Sanon",Australia,English,04-11-2019,2019,R,181 min,181,"Thriller, Drama, Family",6.1,38,TRUE,"Road of House 1692 is a movie in the Thriller, Drama, Family category from Australia."
n01693,TV Show,Mindhunter: Origins,Baran bo Odar,"Adam Driver, Jenna Ortega, Kiara Advani",United States,English,07-11-2021,2021,TV-14,4 Seasons,,Mystery,6.3,72,TRUE,Mindhunter: Origins is a tv show in the Mystery category from United States.
n01694,Movie,Secret of Island 1694,Ava DuVernay,"Kiara Advani, Daniel Craig, Kriti Sanon",United States,English,02-07-2023,2019,TV-MA,105 min,105,"Documentary, Sci-Fi",6.7,92,FALSE,"Secret of Island 1694 is a movie in the Documentary, Sci-Fi category from United States."
n01695,TV Show,Love of Mystery 1695,Lana Wachowski,"Kiara Advani, Penn Badgley, Ryan Reynolds",Canada,French,18-09-2018,2017,TV-MA,4 Seasons,,"Mystery, Sports, Reality TV",7.8,83,TRUE,"Love of Mystery 1695 is a tv show in the Mystery, Sports, Reality TV category from Canada."
n01696,TV Show,Empire of Shadow 1696,Greta Gerwig,"Chris Hemsworth, Henry Cavill, Vicky Kaushal",United States,English,16-08-2018,2018,TV-14,1 Season,,"Thriller, Fantasy",6.7,71,TRUE,"Empire of Shadow 1696 is a tv show in the Thriller, Fantasy category from United States."
n01697,TV Show,Chronicles of Night 1697,Mike Flanagan,"Millie Bobby Brown, Regé-Jean Page, Rajkummar Rao",South Korea,Korean,04-01-2023,2019,TV-MA,1 Season,,Fantasy,5.9,75,TRUE,Chronicles of Night 1697 is a tv show in the Fantasy category from South Korea.
n01698,Movie,Night of Secret 1698,Steven Soderbergh,"Kriti Sanon, Dev Patel, Ana de Armas",France,French,22-12-2021,1996,TV-14,103 min,103,Action,7.9,46,TRUE,Night of Secret 1698 is a movie in the Action category from France.
n01699,TV Show,Island of Diary 1699,Shonda Rhimes,"Lee Jung-jae, Chris Hemsworth, Vicky Kaushal",United States,English,24-04-2017,2006,TV-14,3 Seasons,,Reality TV,8,82,FALSE,Island of Diary 1699 is a tv show in the Reality TV category from United States.
n01700,Movie,Game of Secret 1700,Lana Wachowski,"Dev Patel, Kriti Sanon, Regé-Jean Page",South Korea,Korean,01-08-2022,2016,TV-MA,112 min,112,"War, Action, Adventure",7.5,61,TRUE,"Game of Secret 1700 is a movie in the War, Action, Adventure category from South Korea."
n01701,TV Show,Code of City 1701,Rian Johnson,"Daniel Craig, Song Kang, Anya Taylor-Joy",United States,Spanish,22-07-2019,2019,TV-14,1 Season,,Romance,7.9,69,FALSE,Code of City 1701 is a tv show in the Romance category from United States.
n01702,Movie,Trial of Road 1702,Steven Soderbergh,"Dev Patel, Adam Driver, Chris Hemsworth",Canada,English,27-09-2019,2015,TV-PG,116 min,116,"Sci-Fi, Documentary",6.7,44,TRUE,"Trial of Road 1702 is a movie in the Sci-Fi, Documentary category from Canada."
n01703,Movie,Shadow of Club 1703,Lana Wachowski,"Daniel Craig, Dev Patel, Ana de Armas",United Kingdom,English,24-05-2021,2019,TV-MA,98 min,98,"Sci-Fi, Action, Animation",6,80,FALSE,"Shadow of Club 1703 is a movie in the Sci-Fi, Action, Animation category from United Kingdom."
n01704,TV Show,Night of Road 1704,Vikramaditya Motwane,"Song Kang, Millie Bobby Brown, Dev Patel",United States,English,01-12-2023,2016,TV-14,6 Seasons,,"Adventure, War",8.1,87,FALSE,"Night of Road 1704 is a tv show in the Adventure, War category from United States."
n01705,TV Show,Trial of Mystery 1705,Baran bo Odar,"Scarlett Johansson, Lee Jung-jae, Chris Hemsworth",United States,Spanish,12-08-2020,2020,R,4 Seasons,,Mystery,6.3,61,FALSE,Trial of Mystery 1705 is a tv show in the Mystery category from United States.
n01706,TV Show,Season of Dream 1706,Shawn Levy,"Ryan Reynolds, Anya Taylor-Joy, Florence Pugh",South Korea,Korean,12-01-2016,2015,TV-MA,3 Seasons,,"Comedy, Sci-Fi",6.6,73,TRUE,"Season of Dream 1706 is a tv show in the Comedy, Sci-Fi category from South Korea."
n01707,Movie,Mystery of Season 1707,Rian Johnson,"Daniel Craig, Radhika Apte, Jenna Ortega",Spain,Spanish,22-02-2018,2017,TV-14,134 min,134,"Romance, Drama, Animation",6.9,85,TRUE,"Mystery of Season 1707 is a movie in the Romance, Drama, Animation category from Spain."
n01708,TV Show,Season of Season 1708,Baran bo Odar,"Scarlett Johansson, Adam Driver, Millie Bobby Brown",United Kingdom,English,07-02-2019,2015,TV-MA,3 Seasons,,"Action, Sci-Fi, Animation",6.5,83,FALSE,"Season of Season 1708 is a tv show in the Action, Sci-Fi, Animation category from United Kingdom."
n01709,Movie,Season of Code 1709,Shonda Rhimes,"Millie Bobby Brown, Dev Patel, Song Kang",Germany,German,24-12-2018,2016,TV-14,140 min,140,History,6.8,52,TRUE,Season of Code 1709 is a movie in the History category from Germany.
n01710,Movie,RRR: Reborn,Zoya Akhtar,"Rajkummar Rao, Alia Bhatt, Kiara Advani",Mexico,Spanish,31-10-2019,2019,PG-13,173 min,173,Drama,7.3,77,TRUE,RRR: Reborn is a movie in the Drama category from Mexico.
n01711,Movie,House of Season 1711,Shawn Levy,"Jenna Ortega, Henry Cavill, Rajkummar Rao",South Korea,Korean,23-12-2022,2022,PG-13,107 min,107,Crime,6.8,97,TRUE,House of Season 1711 is a movie in the Crime category from South Korea.
n01712,Movie,Mystery of Island 1712,Baran bo Odar,"Dev Patel, Adam Driver, Claire Foy",Germany,German,17-10-2018,2018,TV-MA,174 min,174,"Sci-Fi, Thriller",7.1,75,TRUE,"Mystery of Island 1712 is a movie in the Sci-Fi, Thriller category from Germany."
n01713,Movie,House of Project 1713,Rian Johnson,"Claire Foy, Alia Bhatt, Henry Cavill",United States,Spanish,04-01-2023,2018,TV-MA,139 min,139,"Romance, Sci-Fi",6.6,55,FALSE,"House of Project 1713 is a movie in the Romance, Sci-Fi category from United States."
n01714,TV Show,Signal of Chronicles 1714,Mike Flanagan,"Millie Bobby Brown, Song Kang, Rajkummar Rao",Spain,Spanish,19-05-2019,2019,TV-14,1 Season,,Adventure,7.1,89,TRUE,Signal of Chronicles 1714 is a tv show in the Adventure category from Spain.
n01715,Movie,Legacy of Game 1715,Martin Scorsese,"Claire Foy, Daniel Craig, Jenna Ortega",Canada,French,19-05-2024,2022,TV-PG,131 min,131,"Fantasy, History, Action",9.3,84,TRUE,"Legacy of Game 1715 is a movie in the Fantasy, History, Action category from Canada."
n01716,TV Show,Empire of Project 1716,Shawn Levy,"Daniel Craig, Ana de Armas, Úrsula Corberó",Japan,Japanese,12-05-2021,2021,R,1 Season,,"Horror, Comedy, Family",7.4,64,FALSE,"Empire of Project 1716 is a tv show in the Horror, Comedy, Family category from Japan."
n01717,Movie,Kingdom of Club 1717,Álex Pina,"Kriti Sanon, Ryan Reynolds, Millie Bobby Brown",Japan,Japanese,01-11-2017,2006,PG-13,168 min,168,"History, Family",6.9,100,FALSE,"Kingdom of Club 1717 is a movie in the History, Family category from Japan."
n01718,Movie,The Irishman: Reborn,Alfonso Cuarón,"Claire Foy, Úrsula Corberó, Henry Cavill",India,Hindi,16-03-2024,2014,TV-14,163 min,163,"Mystery, Comedy, Sci-Fi",6,90,TRUE,"The Irishman: Reborn is a movie in the Mystery, Comedy, Sci-Fi category from India."
n01719,TV Show,Secret of Shadow 1719,Lana Wachowski,"Chris Hemsworth, Kiara Advani, Dev Patel",United States,English,13-04-2022,2022,TV-PG,3 Seasons,,"Romance, History",5.9,75,TRUE,"Secret of Shadow 1719 is a tv show in the Romance, History category from United States."
n01720,Movie,Squid Game: The Final Chapter,Rian Johnson,"Millie Bobby Brown, Adam Driver, Claire Foy",Australia,English,13-01-2023,2004,R,108 min,108,"Documentary, Fantasy, Sports",6.7,85,TRUE,"Squid Game: The Final Chapter is a movie in the Documentary, Fantasy, Sports category from Australia."
n01721,Movie,Trial of House 1721,Hwang Dong-hyuk,"Lee Jung-jae, Song Kang, Penn Badgley",United Kingdom,English,24-07-2023,2021,TV-MA,112 min,112,Sports,6.5,80,TRUE,Trial of House 1721 is a movie in the Sports category from United Kingdom.
n01722,TV Show,Code of Code 1722,Greta Gerwig,"Anya Taylor-Joy, Penn Badgley, Dev Patel",United States,English,19-03-2022,2019,TV-PG,1 Season,,"Crime, Mystery, Comedy",6.9,70,FALSE,"Code of Code 1722 is a tv show in the Crime, Mystery, Comedy category from United States."
n01723,Movie,War of Diary 1723,Shawn Levy,"Rajkummar Rao, Henry Cavill, Vicky Kaushal",Japan,Japanese,16-10-2016,2013,PG,131 min,131,"Sci-Fi, Crime, Sports",6.3,74,TRUE,"War of Diary 1723 is a movie in the Sci-Fi, Crime, Sports category from Japan."
n01724,TV Show,Project of Empire 1724,Steven Soderbergh,"Ryan Reynolds, Lee Jung-jae, Kriti Sanon",South Korea,Korean,30-06-2024,1996,TV-MA,2 Seasons,,Sports,7.7,63,TRUE,Project of Empire 1724 is a tv show in the Sports category from South Korea.
n01725,TV Show,Empire of War 1725,Noah Baumbach,"Regé-Jean Page, Ryan Reynolds, Florence Pugh",France,French,07-10-2024,2012,TV-MA,2 Seasons,,Crime,7.9,64,TRUE,Empire of War 1725 is a tv show in the Crime category from France.
n01726,Movie,Night of Club 1726,Rian Johnson,"Radhika Apte, Úrsula Corberó, Scarlett Johansson",France,French,17-07-2021,2019,TV-PG,154 min,154,History,8.8,72,TRUE,Night of Club 1726 is a movie in the History category from France.
n01727,Movie,Game of Night 1727,Martin Scorsese,"Rajkummar Rao, Radhika Apte, Adam Driver",India,Telugu,02-11-2019,2013,PG-13,79 min,79,"War, Thriller",8.6,88,TRUE,"Game of Night 1727 is a movie in the War, Thriller category from India."
n01728,Movie,Dream of Legacy 1728,Rian Johnson,"Vicky Kaushal, Daniel Craig, Lee Jung-jae",United States,Spanish,27-09-2022,2016,TV-PG,143 min,143,"Adventure, Action, Drama",7.6,86,TRUE,"Dream of Legacy 1728 is a movie in the Adventure, Action, Drama category from United States."
n01729,Movie,Diary of Trial 1729,Shonda Rhimes,"Regé-Jean Page, Dev Patel, Jenna Ortega",Italy,Italian,15-09-2022,2018,TV-MA,147 min,147,"Documentary, Reality TV, Sci-Fi",6.7,84,TRUE,"Diary of Trial 1729 is a movie in the Documentary, Reality TV, Sci-Fi category from Italy."
n01730,Movie,Shadow of Dream 1730,Bong Joon-ho,"Vicky Kaushal, Scarlett Johansson, Kiara Advani",United States,English,24-08-2022,2018,TV-MA,166 min,166,"Mystery, Action",7.3,72,TRUE,"Shadow of Dream 1730 is a movie in the Mystery, Action category from United States."
n01731,Movie,Shadow of Night 1731,Anurag Kashyap,"Millie Bobby Brown, Radhika Apte, Rajkummar Rao",United States,Spanish,01-10-2023,1995,R,176 min,176,"Mystery, War",7.8,60,FALSE,"Shadow of Night 1731 is a movie in the Mystery, War category from United States."
n01732,Movie,The Irishman: Aftermath,Ryan Murphy,"Alia Bhatt, Millie Bobby Brown, Florence Pugh",South Korea,Korean,22-04-2017,1996,TV-MA,171 min,171,Reality TV,7.4,55,FALSE,The Irishman: Aftermath is a movie in the Reality TV category from South Korea.
n01733,Movie,You: Origins,Rian Johnson,"Chris Hemsworth, Kiara Advani, Claire Foy",United Kingdom,English,09-11-2019,2005,TV-14,99 min,99,Comedy,6.1,82,FALSE,You: Origins is a movie in the Comedy category from United Kingdom.
n01734,Movie,Orange Is the New Black: Aftermath,Mike Flanagan,"Scarlett Johansson, Adam Driver, Ryan Reynolds",United States,Spanish,09-07-2022,2022,PG-13,81 min,81,War,5.9,91,TRUE,Orange Is the New Black: Aftermath is a movie in the War category from United States.
n01735,Movie,War of Empire 1735,Hwang Dong-hyuk,"Henry Cavill, Kriti Sanon, Alia Bhatt",United States,English,27-11-2022,1996,TV-14,78 min,78,"History, Mystery",6,82,TRUE,"War of Empire 1735 is a movie in the History, Mystery category from United States."
n01736,Movie,Secret of House 1736,Ava DuVernay,"Rajkummar Rao, Dev Patel, Ana de Armas",South Korea,Korean,03-11-2019,2009,TV-MA,104 min,104,Drama,6.1,84,TRUE,Secret of House 1736 is a movie in the Drama category from South Korea.
n01737,TV Show,Kingdom of Dream 1737,Alfonso Cuarón,"Ana de Armas, Henry Cavill, Úrsula Corberó",United Kingdom,English,01-03-2017,2001,TV-14,3 Seasons,,"Crime, Reality TV",6.3,69,FALSE,"Kingdom of Dream 1737 is a tv show in the Crime, Reality TV category from United Kingdom."
n01738,Movie,BoJack Horseman: Origins,Mike Flanagan,"Regé-Jean Page, Alia Bhatt, Kiara Advani",Spain,Spanish,25-02-2020,2014,TV-14,97 min,97,"Adventure, Family",6.7,67,FALSE,"BoJack Horseman: Origins is a movie in the Adventure, Family category from Spain."
n01739,Movie,Trial of Files 1739,Rian Johnson,"Scarlett Johansson, Claire Foy, Ana de Armas",South Korea,Korean,11-07-2018,2009,R,86 min,86,"Sci-Fi, Fantasy, Adventure",7.9,74,FALSE,"Trial of Files 1739 is a movie in the Sci-Fi, Fantasy, Adventure category from South Korea."
n01740,Movie,Night of Diary 1740,Greta Gerwig,"Adam Driver, Anya Taylor-Joy, Scarlett Johansson",United Kingdom,English,11-09-2020,2016,TV-14,162 min,162,"Documentary, Reality TV, Action",4.8,100,TRUE,"Night of Diary 1740 is a movie in the Documentary, Reality TV, Action category from United Kingdom."
n01741,Movie,Season of Chronicles 1741,Shawn Levy,"Jenna Ortega, Dev Patel, Adam Driver",Australia,English,31-05-2023,2012,TV-MA,126 min,126,"Family, Action, History",7.1,47,FALSE,"Season of Chronicles 1741 is a movie in the Family, Action, History category from Australia."
n01742,Movie,Elite: Untold,Hwang Dong-hyuk,"Kiara Advani, Ana de Armas, Lee Jung-jae",Mexico,Spanish,03-11-2018,2005,TV-14,124 min,124,Thriller,5.9,74,FALSE,Elite: Untold is a movie in the Thriller category from Mexico.
n01743,TV Show,Diary of Shadow 1743,Anurag Kashyap,"Radhika Apte, Ana de Armas, Millie Bobby Brown",Japan,Japanese,13-09-2021,2007,PG-13,1 Season,,"War, Fantasy",7.7,100,FALSE,"Diary of Shadow 1743 is a tv show in the War, Fantasy category from Japan."
n01744,Movie,Sex Education: The Final Chapter,Ava DuVernay,"Penn Badgley, Scarlett Johansson, Jenna Ortega",Spain,Spanish,13-08-2022,2016,TV-MA,183 min,183,Thriller,7.2,76,FALSE,Sex Education: The Final Chapter is a movie in the Thriller category from Spain.
n01745,Movie,Love of House 1745,Martin Scorsese,"Úrsula Corberó, Lee Jung-jae, Florence Pugh",India,English,23-04-2021,2021,TV-14,168 min,168,Crime,9.3,62,TRUE,Love of House 1745 is a movie in the Crime category from India.
n01746,TV Show,Road of Road 1746,Martin Scorsese,"Ana de Armas, Adam Driver, Kriti Sanon",South Korea,Korean,20-11-2022,2020,PG-13,4 Seasons,,"Family, Thriller",8,78,FALSE,"Road of Road 1746 is a tv show in the Family, Thriller category from South Korea."
n01747,Movie,Sacred Games: Aftermath,Ryan Murphy,"Ryan Reynolds, Jenna Ortega, Úrsula Corberó",Spain,Spanish,02-11-2023,2023,PG-13,170 min,170,"Adventure, War, Fantasy",7.8,79,TRUE,"Sacred Games: Aftermath is a movie in the Adventure, War, Fantasy category from Spain."
n01748,TV Show,Black Mirror: Aftermath,David Fincher,"Radhika Apte, Penn Badgley, Jenna Ortega",United States,English,25-05-2020,2018,TV-14,2 Seasons,,"Mystery, Drama",5.8,92,TRUE,"Black Mirror: Aftermath is a tv show in the Mystery, Drama category from United States."
n01749,TV Show,Kingdom of War 1749,Bong Joon-ho,"Daniel Craig, Úrsula Corberó, Kiara Advani",Sweden,Swedish,24-08-2019,2019,TV-MA,2 Seasons,,"Comedy, Reality TV, History",6.5,77,FALSE,"Kingdom of War 1749 is a tv show in the Comedy, Reality TV, History category from Sweden."
n01750,Movie,Club of Kingdom 1750,David Fincher,"Regé-Jean Page, Alia Bhatt, Claire Foy",United Kingdom,English,03-02-2019,2019,R,140 min,140,"Sci-Fi, Family",5.8,74,FALSE,"Club of Kingdom 1750 is a movie in the Sci-Fi, Family category from United Kingdom."
n01751,TV Show,House of Mystery 1751,Ava DuVernay,"Úrsula Corberó, Ryan Reynolds, Florence Pugh",United Kingdom,English,28-04-2023,2023,TV-MA,4 Seasons,,Sci-Fi,7.5,58,TRUE,House of Mystery 1751 is a tv show in the Sci-Fi category from United Kingdom.
n01752,Movie,Trial of Shadow 1752,David Fincher,"Vicky Kaushal, Millie Bobby Brown, Kiara Advani",United States,English,02-09-2024,2020,TV-14,100 min,100,"Fantasy, Documentary, War",8.1,66,TRUE,"Trial of Shadow 1752 is a movie in the Fantasy, Documentary, War category from United States."
n01753,Movie,Game of Project 1753,Baran bo Odar,"Millie Bobby Brown, Penn Badgley, Lee Jung-jae",Spain,Spanish,04-08-2024,2024,TV-MA,184 min,184,"Sports, Comedy",7,62,TRUE,"Game of Project 1753 is a movie in the Sports, Comedy category from Spain."
n01754,TV Show,Dark: Origins,Steven Soderbergh,"Úrsula Corberó, Scarlett Johansson, Millie Bobby Brown",India,English,13-09-2022,2022,TV-PG,2 Seasons,,"Thriller, Animation, Action",8.6,90,FALSE,"Dark: Origins is a tv show in the Thriller, Animation, Action category from India."
n01755,Movie,Shadow of Files 1755,Alfonso Cuarón,"Kiara Advani, Adam Driver, Ryan Reynolds",United States,English,25-09-2019,2019,R,76 min,76,Action,6.6,77,TRUE,Shadow of Files 1755 is a movie in the Action category from United States.
n01756,Movie,Love of Secret 1756,Vikramaditya Motwane,"Claire Foy, Jenna Ortega, Kiara Advani",Turkey,Turkish,08-01-2019,2019,TV-MA,129 min,129,"Crime, Drama, War",8.1,80,TRUE,"Love of Secret 1756 is a movie in the Crime, Drama, War category from Turkey."
n01757,TV Show,Empire of Secret 1757,Steven Soderbergh,"Anya Taylor-Joy, Dev Patel, Kriti Sanon",United States,Spanish,10-01-2022,2020,PG-13,1 Season,,"Mystery, Documentary, Thriller",6.2,74,TRUE,"Empire of Secret 1757 is a tv show in the Mystery, Documentary, Thriller category from United States."
n01758,Movie,Season of Kingdom 1758,Rian Johnson,"Rajkummar Rao, Daniel Craig, Millie Bobby Brown",Spain,Spanish,20-03-2023,2005,TV-MA,121 min,121,"Fantasy, Sci-Fi",6.2,73,TRUE,"Season of Kingdom 1758 is a movie in the Fantasy, Sci-Fi category from Spain."
n01759,TV Show,Club of Chronicles 1759,Mike Flanagan,"Alia Bhatt, Song Kang, Claire Foy",Spain,Spanish,21-03-2022,2014,TV-MA,5 Seasons,,"Horror, Reality TV",7,50,FALSE,"Club of Chronicles 1759 is a tv show in the Horror, Reality TV category from Spain."
n01760,Movie,Signal of Diary 1760,Rian Johnson,"Florence Pugh, Radhika Apte, Vicky Kaushal",Canada,English,16-06-2020,2008,TV-14,86 min,86,"Romance, Drama, Animation",6.8,67,TRUE,"Signal of Diary 1760 is a movie in the Romance, Drama, Animation category from Canada."
n01761,TV Show,Night of Kingdom 1761,Ryan Murphy,"Kriti Sanon, Jenna Ortega, Regé-Jean Page",India,Telugu,07-03-2019,2004,TV-14,2 Seasons,,"Documentary, Adventure, Crime",6.9,70,TRUE,"Night of Kingdom 1761 is a tv show in the Documentary, Adventure, Crime category from India."
